Time,Displacement,Force,Flexure displacement
"63.3000","6.3279","986.3839","6.3279"
"63.4000","6.3379","987.7875","6.3379"
"63.5000","6.3480","989.2630","6.3480"
"63.6000","6.3580","990.6827","6.3580"
"63.7000","6.3680","992.0847","6.3680"
"63.8000","6.3779","993.5198","6.3779"
"63.9000","6.3879","994.9081","6.3879"
"64.0000","6.3979","996.4340","6.3979"
"64.1000","6.4080","997.8872","6.4080"
"64.2000","6.4180","999.3348","6.4180"
"64.3000","6.4280","1000.7684","6.4280"
"64.4000","6.4379","1002.2302","6.4379"
"64.5000","6.4479","1003.5876","6.4479"
"64.6000","6.4580","1005.0322","6.4580"
"64.7000","6.4680","1006.4511","6.4680"
"64.8000","6.4780","1007.8852","6.4780"
"64.9000","6.4879","1009.2772","6.4879"
"65.0000","6.4979","1010.7344","6.4979"
"65.1000","6.5079","1012.1108","6.5079"
"65.2000","6.5180","1013.5601","6.5180"
"65.3000","6.5280","1014.9832","6.5280"
"65.4000","6.5380","1016.4401","6.5380"
"65.5000","6.5479","1017.8365","6.5479"
"65.6000","6.5579","1019.2502","6.5579"
"65.7000","6.5680","1020.7093","6.5680"
"65.8000","6.5780","1022.1407","6.5780"
"65.9000","6.5880","1023.5508","6.5880"
"66.0000","6.5979","1024.9651","6.5979"
"66.1000","6.6079","1026.3931","6.6079"
"66.2000","6.6180","1027.8724","6.6180"
"66.3000","6.6280","1029.3517","6.6280"
"66.4000","6.6380","1030.8019","6.6380"
"66.5000","6.6480","1032.1995","6.6480"
"66.6000","6.6579","1033.6763","6.6579"
"66.7000","6.6679","1035.1096","6.6679"
"66.8000","6.6780","1036.5939","6.6780"
"66.9000","6.6880","1038.0531","6.6880"
"67.0000","6.6980","1039.5537","6.6980"
"67.1000","6.7079","1040.9542","6.7079"
"67.2000","6.7179","1042.3307","6.7179"
"67.3000","6.7280","1043.7866","6.7280"
"67.4000","6.7380","1045.2214","6.7380"
"67.5000","6.7480","1046.5688","6.7480"
"67.6000","6.7580","1047.9858","6.7580"
"67.7000","6.7679","1049.3639","6.7679"
"67.8000","6.7780","1050.8254","6.7780"
"67.9000","6.7880","1052.2467","6.7880"
"68.0000","6.7980","1053.7213","6.7980"
"68.1000","6.8080","1055.1265","6.8080"
"68.2000","6.8179","1056.5403","6.8179"
"68.3000","6.8279","1058.0067","6.8279"
"68.4000","6.8380","1059.4805","6.8380"
"68.5000","6.8480","1060.8724","6.8480"
"68.6000","6.8580","1062.2968","6.8580"
"68.7000","6.8679","1063.7069","6.8679"
"68.8000","6.8779","1065.1946","6.8779"
"68.9000","6.8880","1066.5746","6.8880"
"69.0000","6.8980","1067.9807","6.8980"
"69.1000","6.9080","1069.4091","6.9080"
"69.2000","6.9180","1070.8077","6.9180"
"69.3000","6.9279","1072.2126","6.9279"
"69.4000","6.9379","1073.6642","6.9379"
"69.5000","6.9480","1075.0790","6.9480"
"69.6000","6.9580","1076.5708","6.9580"
"69.7000","6.9680","1077.9501","6.9680"
"69.8000","6.9779","1079.3192","6.9779"
"69.9000","6.9879","1080.7090","6.9879"
"70.0000","6.9980","1082.1672","6.9980"
"70.1000","7.0080","1083.6044","7.0080"
"70.2000","7.0180","1085.0800","7.0180"
"70.3000","7.0280","1086.5215","7.0280"
"70.4000","7.0379","1087.9139","7.0379"
"70.5000","7.0479","1089.4041","7.0479"
"70.6000","7.0580","1090.8833","7.0580"
"70.7000","7.0680","1092.3146","7.0680"
"70.8000","7.0780","1093.7819","7.0780"
"70.9000","7.0879","1095.1543","7.0879"
"71.0000","7.0979","1096.5663","7.0979"
"71.1000","7.1080","1098.0502","7.1080"
"71.2000","7.1180","1099.4703","7.1180"
"71.3000","7.1280","1100.9008","7.1280"
"71.4000","7.1379","1102.3386","7.1379"
"71.5000","7.1479","1103.6987","7.1479"
"71.6000","7.1580","1105.1969","7.1580"
"71.7000","7.1680","1106.6168","7.1680"
"71.8000","7.1780","1108.0304","7.1780"
"71.9000","7.1880","1109.4418","7.1880"
"72.0000","7.1979","1110.8762","7.1979"
"72.1000","7.2079","1112.2856","7.2079"
"72.2000","7.2180","1113.7471","7.2180"
"72.3000","7.2280","1115.1705","7.2280"
"72.4000","7.2380","1116.6370","7.2380"
"72.5000","7.2479","1118.0195","7.2479"
"72.6000","7.2579","1119.4900","7.2579"
"72.7000","7.2680","1120.9104","7.2680"
"72.8000","7.2780","1122.3370","7.2780"
"72.9000","7.2880","1123.7927","7.2880"
"73.0000","7.2980","1125.1675","7.2980"
"73.1000","7.3079","1126.5721","7.3079"
"73.2000","7.3180","1128.0594","7.3180"
"73.3000","7.3280","1129.4387","7.3280"
"73.4000","7.3380","1130.8533","7.3380"
"73.5000","7.3480","1132.2405","7.3480"
"73.6000","7.3579","1133.6638","7.3579"
"73.7000","7.3679","1135.1212","7.3679"
"73.8000","7.3780","1136.5558","7.3780"
"73.9000","7.3880","1137.9908","7.3880"
"74.0000","7.3980","1139.4196","7.3980"
"74.1000","7.4079","1140.7944","7.4079"
"74.2000","7.4179","1142.2236","7.4179"
"74.3000","7.4280","1143.6903","7.4280"
"74.4000","7.4380","1145.1409","7.4380"
"74.5000","7.4480","1146.5356","7.4480"
"74.6000","7.4580","1147.9745","7.4580"
"74.7000","7.4679","1149.3881","7.4679"
"74.8000","7.4780","1150.8540","7.4780"
"74.9000","7.4880","1152.2675","7.4880"
"75.0000","7.4980","1153.7241","7.4980"
"75.1000","7.5080","1155.1334","7.5080"
"75.2000","7.5179","1156.4972","7.5179"
"75.3000","7.5279","1157.9802","7.5279"
"75.4000","7.5380","1159.4800","7.5380"
"75.5000","7.5480","1160.8904","7.5480"
"75.6000","7.5580","1162.3060","7.5580"
"75.7000","7.5679","1163.7114","7.5679"
"75.8000","7.5779","1165.0989","7.5779"
"75.9000","7.5879","1166.5731","7.5879"
"76.0000","7.5980","1167.9622","7.5980"
"76.1000","7.6080","1169.3665","7.6080"
"76.2000","7.6180","1170.8149","7.6180"
"76.3000","7.6279","1172.1682","7.6279"
"76.4000","7.6379","1173.5981","7.6379"
"76.5000","7.6480","1175.0215","7.6480"
"76.6000","7.6580","1176.4967","7.6580"
"76.7000","7.6680","1177.8602","7.6680"
"76.8000","7.6779","1179.2563","7.6779"
"76.9000","7.6879","1180.7017","7.6879"
"77.0000","7.6980","1182.1835","7.6980"
"77.1000","7.7080","1183.5901","7.7080"
"77.2000","7.7180","1185.0413","7.7180"
"77.3000","7.7280","1186.4417","7.7280"
"77.4000","7.7379","1187.9076","7.7379"
"77.5000","7.7480","1189.3107","7.7480"
"77.6000","7.7580","1190.7498","7.7580"
"77.7000","7.7680","1192.1663","7.7680"
"77.8000","7.7780","1193.5930","7.7780"
"77.9000","7.7879","1194.9688","7.7879"
"78.0000","7.7979","1196.4138","7.7979"
"78.1000","7.8080","1197.8508","7.8080"
"78.2000","7.8180","1199.2665","7.8180"
"78.3000","7.8280","1200.6583","7.8280"
"78.4000","7.8379","1202.0841","7.8379"
"78.5000","7.8479","1203.4596","7.8479"
"78.6000","7.8580","1204.9465","7.8580"
"78.7000","7.8680","1206.3682","7.8680"
"78.8000","7.8780","1207.7906","7.8780"
"78.9000","7.8880","1209.1936","7.8880"
"79.0000","7.8979","1210.6056","7.8979"
"79.1000","7.9079","1212.0386","7.9079"
"79.2000","7.9180","1213.4911","7.9180"
"79.3000","7.9280","1214.8599","7.9280"
"79.4000","7.9380","1216.2627","7.9380"
"79.5000","7.9479","1217.6161","7.9479"
"79.6000","7.9579","1219.0248","7.9579"
"79.7000","7.9680","1220.4740","7.9680"
"79.8000","7.9780","1221.8521","7.9780"
"79.9000","7.9880","1223.2451","7.9880"
"80.0000","7.9980","1224.7234","7.9980"
"80.1000","8.0079","1226.1598","8.0079"
"80.2000","8.0180","1227.5869","8.0180"
"80.3000","8.0280","1229.0052","8.0280"
"80.4000","8.0380","1230.4510","8.0380"
"80.5000","8.0480","1231.8732","8.0480"
"80.6000","8.0579","1233.2242","8.0579"
"80.7000","8.0679","1234.6764","8.0679"
"80.8000","8.0780","1236.1279","8.0780"
"80.9000","8.0880","1237.5217","8.0880"
"81.0000","8.0980","1238.9249","8.0980"
"81.1000","8.1080","1240.2616","8.1080"
"81.2000","8.1179","1241.6700","8.1179"
"81.3000","8.1280","1243.0674","8.1280"
"81.4000","8.1380","1244.5006","8.1380"
"81.5000","8.1480","1245.8873","8.1480"
"81.6000","8.1580","1247.2966","8.1580"
"81.7000","8.1679","1248.6910","8.1679"
"81.8000","8.1779","1250.1470","8.1779"
"81.9000","8.1880","1251.5908","8.1880"
"82.0000","8.1980","1253.0138","8.1980"
"82.1000","8.2080","1254.4371","8.2080"
"82.2000","8.2180","1255.7910","8.2180"
"82.3000","8.2279","1257.2360","8.2279"
"82.4000","8.2380","1258.7209","8.2380"
"82.5000","8.2480","1260.1624","8.2480"
"82.6000","8.2580","1261.5647","8.2580"
"82.7000","8.2680","1262.9310","8.2680"
"82.8000","8.2779","1264.3334","8.2779"
"82.9000","8.2880","1265.7577","8.2880"
"83.0000","8.2980","1267.1840","8.2980"
"83.1000","8.3080","1268.5437","8.3080"
"83.2000","8.3180","1269.9200","8.3180"
"83.3000","8.3279","1271.2679","8.3279"
"83.4000","8.3379","1272.7311","8.3379"
"83.5000","8.3480","1274.1570","8.3480"
"83.6000","8.3580","1275.6278","8.3580"
"83.7000","8.3680","1277.0605","8.3680"
"83.8000","8.3780","1278.4697","8.3780"
"83.9000","8.3879","1279.8735","8.3879"
"84.0000","8.3980","1281.3160","8.3980"
"84.1000","8.4080","1282.7158","8.4080"
"84.2000","8.4180","1284.1194","8.4180"
"84.3000","8.4280","1285.5498","8.4280"
"84.4000","8.4379","1286.9180","8.4379"
"84.5000","8.4480","1288.3413","8.4480"
"84.6000","8.4580","1289.8101","8.4580"
"84.7000","8.4680","1291.1816","8.4680"
"84.8000","8.4780","1292.6035","8.4780"
"84.9000","8.4879","1293.9698","8.4879"
"85.0000","8.4979","1295.3712","8.4979"
"85.1000","8.5080","1296.7568","8.5080"
"85.2000","8.5180","1298.2081","8.5180"
"85.3000","8.5280","1299.5696","8.5280"
"85.4000","8.5380","1301.0002","8.5380"
"85.5000","8.5479","1302.3196","8.5479"
"85.6000","8.5580","1303.7629","8.5580"
"85.7000","8.5680","1305.2073","8.5680"
"85.8000","8.5780","1306.6255","8.5780"
"85.9000","8.5880","1308.0869","8.5880"
"86.0000","8.5979","1309.5269","8.5979"
"86.1000","8.6079","1310.9240","8.6079"
"86.2000","8.6180","1312.3657","8.6180"
"86.3000","8.6280","1313.8108","8.6280"
"86.4000","8.6380","1315.2928","8.6380"
"86.5000","8.6479","1316.6766","8.6479"
"86.6000","8.6579","1318.0427","8.6579"
"86.7000","8.6679","1319.4617","8.6679"
"86.8000","8.6780","1320.9156","8.6780"
"86.9000","8.6880","1322.3207","8.6880"
"87.0000","8.6979","1323.6829","8.6979"
"87.1000","8.7079","1325.0044","8.7079"
"87.2000","8.7179","1326.4771","8.7179"
"87.3000","8.7280","1327.9030","8.7280"
"87.4000","8.7380","1329.2850","8.7380"
"87.5000","8.7480","1330.6827","8.7480"
"87.6000","8.7579","1332.0554","8.7579"
"87.7000","8.7679","1333.4611","8.7679"
"87.8000","8.7780","1334.9001","8.7780"
"87.9000","8.7880","1336.3164","8.7880"
"88.0000","8.7980","1337.7504","8.7980"
"88.1000","8.8080","1339.1558","8.8080"
"88.2000","8.8179","1340.5679","8.8179"
"88.3000","8.8279","1341.9897","8.8279"
"88.4000","8.8380","1343.4148","8.8380"
"88.5000","8.8480","1344.8038","8.8480"
"88.6000","8.8580","1346.2635","8.8580"
"88.7000","8.8679","1347.6058","8.8679"
"88.8000","8.8779","1348.9998","8.8779"
"88.9000","8.8880","1350.3887","8.8880"
"89.0000","8.8980","1351.8153","8.8980"
"89.1000","8.9080","1353.1925","8.9080"
"89.2000","8.9179","1354.5654","8.9179"
"89.3000","8.9279","1355.9354","8.9279"
"89.4000","8.9380","1357.3778","8.9380"
"89.5000","8.9480","1358.7717","8.9480"
"89.6000","8.9580","1360.1772","8.9580"
"89.7000","8.9680","1361.6122","8.9680"
"89.8000","8.9779","1362.9545","8.9779"
"89.9000","8.9879","1364.3856","8.9879"
"90.0000","8.9980","1365.7683","8.9980"
"90.1000","9.0080","1367.2079","9.0080"
"90.2000","9.0180","1368.6039","9.0180"
"90.3000","9.0279","1369.9766","9.0279"
"90.4000","9.0379","1371.3958","9.0379"
"90.5000","9.0480","1372.8193","9.0480"
"90.6000","9.0580","1374.2140","9.0580"
"90.7000","9.0680","1375.5963","9.0680"
"90.8000","9.0780","1377.0247","9.0780"
"90.9000","9.0879","1378.3510","9.0879"
"91.0000","9.0980","1379.8275","9.0980"
"91.1000","9.1080","1381.2109","9.1080"
"91.2000","9.1180","1382.6178","9.1180"
"91.3000","9.1280","1384.0168","9.1280"
"91.4000","9.1379","1385.4017","9.1379"
"91.5000","9.1479","1386.7755","9.1479"
"91.6000","9.1580","1388.2321","9.1580"
"91.7000","9.1680","1389.5822","9.1680"
"91.8000","9.1780","1391.0179","9.1780"
"91.9000","9.1879","1392.4088","9.1879"
"92.0000","9.1979","1393.7974","9.1979"
"92.1000","9.2080","1395.1804","9.2080"
"92.2000","9.2180","1396.5585","9.2180"
"92.3000","9.2280","1397.9747","9.2280"
"92.4000","9.2380","1399.3435","9.2380"
"92.5000","9.2479","1400.7013","9.2479"
"92.6000","9.2579","1402.1180","9.2579"
"92.7000","9.2680","1403.5175","9.2680"
"92.8000","9.2780","1404.9415","9.2780"
"92.9000","9.2880","1406.3040","9.2880"
"93.0000","9.2979","1407.6558","9.2979"
"93.1000","9.3079","1409.0052","9.3079"
"93.2000","9.3180","1410.4001","9.3180"
"93.3000","9.3280","1411.7883","9.3280"
"93.4000","9.3380","1413.1610","9.3380"
"93.5000","9.3480","1414.5455","9.3480"
"93.6000","9.3579","1415.9298","9.3579"
"93.7000","9.3679","1417.3047","9.3679"
"93.8000","9.3780","1418.7784","9.3780"
"93.9000","9.3880","1420.1622","9.3880"
"94.0000","9.3980","1421.5785","9.3980"
"94.1000","9.4079","1422.9178","9.4079"
"94.2000","9.4179","1424.3527","9.4179"
"94.3000","9.4280","1425.7252","9.4280"
"94.4000","9.4380","1427.1396","9.4380"
"94.5000","9.4480","1428.5001","9.4480"
"94.6000","9.4579","1429.8695","9.4579"
"94.7000","9.4679","1431.2841","9.4679"
"94.8000","9.4780","1432.7396","9.4780"
"94.9000","9.4880","1434.1406","9.4880"
"95.0000","9.4980","1435.4908","9.4980"
"95.1000","9.5080","1436.8862","9.5080"
"95.2000","9.5179","1438.2616","9.5179"
"95.3000","9.5279","1439.6598","9.5279"
"95.4000","9.5380","1441.0543","9.5380"
"95.5000","9.5480","1442.4506","9.5480"
"95.6000","9.5580","1443.8472","9.5580"
"95.7000","9.5679","1445.2181","9.5679"
"95.8000","9.5779","1446.6101","9.5779"
"95.9000","9.5880","1448.0341","9.5880"
"96.0000","9.5980","1449.4377","9.5980"
"96.1000","9.6080","1450.8025","9.6080"
"96.2000","9.6180","1452.2128","9.6180"
"96.3000","9.6279","1453.6014","9.6279"
"96.4000","9.6380","1455.0277","9.6380"
"96.5000","9.6480","1456.4000","9.6480"
"96.6000","9.6580","1457.7739","9.6580"
"96.7000","9.6680","1459.1283","9.6680"
"96.8000","9.6779","1460.5107","9.6779"
"96.9000","9.6879","1461.9102","9.6879"
"97.0000","9.6980","1463.3467","9.6980"
"97.1000","9.7080","1464.7108","9.7080"
"97.2000","9.7180","1466.1138","9.7180"
"97.3000","9.7279","1467.4614","9.7279"
"97.4000","9.7379","1468.8394","9.7379"
"97.5000","9.7480","1470.2074","9.7480"
"97.6000","9.7580","1471.5657","9.7580"
"97.7000","9.7680","1472.8870","9.7680"
"97.8000","9.7780","1474.2078","9.7780"
"97.9000","9.7879","1475.5542","9.7879"
"98.0000","9.7979","1476.9561","9.7979"
"98.1000","9.8080","1478.2733","9.8080"
"98.2000","9.8180","1479.6591","9.8180"
"98.3000","9.8280","1481.0330","9.8280"
"98.4000","9.8379","1482.3988","9.8379"
"98.5000","9.8479","1483.7314","9.8479"
"98.6000","9.8580","1485.1246","9.8580"
"98.7000","9.8680","1486.5018","9.8680"
"98.8000","9.8780","1487.8911","9.8780"
"98.9000","9.8879","1489.2793","9.8879"
"99.0000","9.8979","1490.6589","9.8979"
"99.1000","9.9079","1492.0967","9.9079"
"99.2000","9.9180","1493.5236","9.9180"
"99.3000","9.9280","1494.9435","9.9280"
"99.4000","9.9380","1496.3412","9.9380"
"99.5000","9.9479","1497.6654","9.9479"
"99.6000","9.9579","1499.0776","9.9579"
"99.7000","9.9680","1500.4253","9.9680"
"99.8000","9.9780","1501.7729","9.9780"
"99.9000","9.9880","1503.0270","9.9880"
"100.0000","9.9980","1504.4260","9.9980"
"100.1000","10.0079","1505.7538","10.0079"
"100.2000","10.0180","1507.1295","10.0180"
"100.3000","10.0280","1508.5103","10.0280"
"100.4000","10.0380","1509.8326","10.0380"
"100.5000","10.0480","1511.2225","10.0480"
"100.6000","10.0579","1512.5781","10.0579"
"100.7000","10.0679","1513.9668","10.0679"
"100.8000","10.0780","1515.3666","10.0780"
"100.9000","10.0880","1516.7581","10.0880"
"101.0000","10.0980","1518.1354","10.0980"
"101.1000","10.1079","1519.5261","10.1079"
"101.2000","10.1179","1520.8954","10.1179"
"101.3000","10.1280","1522.2931","10.1280"
"101.4000","10.1380","1523.6423","10.1380"
"101.5000","10.1480","1524.9851","10.1480"
"101.6000","10.1580","1526.3562","10.1580"
"101.7000","10.1679","1527.6172","10.1679"
"101.8000","10.1780","1528.9814","10.1780"
"101.9000","10.1880","1530.3796","10.1880"
"102.0000","10.1980","1531.7092","10.1980"
"102.1000","10.2080","1532.9951","10.2080"
"102.2000","10.2179","1534.3467","10.2179"
"102.3000","10.2279","1535.7568","10.2279"
"102.4000","10.2380","1537.1335","10.2380"
"102.5000","10.2480","1538.4983","10.2480"
"102.6000","10.2580","1539.8307","10.2580"
"102.7000","10.2679","1541.1801","10.2679"
"102.8000","10.2779","1542.5529","10.2779"
"102.9000","10.2880","1543.9017","10.2880"
"103.0000","10.2980","1545.2435","10.2980"
"103.1000","10.3080","1546.5602","10.3080"
"103.2000","10.3180","1547.9319","10.3180"
"103.3000","10.3279","1549.2244","10.3279"
"103.4000","10.3379","1537.0409","10.3379"
"103.5000","10.3480","1538.2833","10.3480"
"103.6000","10.3580","1539.3824","10.3580"
"103.7000","10.3680","1540.7209","10.3680"
"103.8000","10.3779","1542.1489","10.3779"
"103.9000","10.3879","1543.6327","10.3879"
"104.0000","10.3980","1545.1923","10.3980"
"104.1000","10.4080","1546.7097","10.4080"
"104.2000","10.4180","1548.2289","10.4180"
"104.3000","10.4279","1549.6664","10.4279"
"104.4000","10.4379","1551.1306","10.4379"
"104.5000","10.4480","1552.5643","10.4480"
"104.6000","10.4580","1553.9911","10.4580"
"104.7000","10.4680","1555.3390","10.4680"
"104.8000","10.4780","1556.6516","10.4780"
"104.9000","10.4879","1557.8695","10.4879"
"105.0000","10.4979","1559.1615","10.4979"
"105.1000","10.5080","1560.4340","10.5080"
"105.2000","10.5180","1561.7029","10.5180"
"105.3000","10.5280","1562.9746","10.5280"
"105.4000","10.5379","1564.2819","10.5379"
"105.5000","10.5479","1565.5740","10.5479"
"105.6000","10.5580","1566.9253","10.5580"
"105.7000","10.5680","1568.2506","10.5680"
"105.8000","10.5780","1569.5800","10.5780"
"105.9000","10.5880","1570.9547","10.5880"
"106.0000","10.5979","1572.3446","10.5979"
"106.1000","10.6080","1573.7316","10.6080"
"106.2000","10.6180","1575.1434","10.6180"
"106.3000","10.6280","1576.5349","10.6280"
"106.4000","10.6380","1577.9000","10.6380"
"106.5000","10.6479","1579.1887","10.6479"
"106.6000","10.6579","1580.5234","10.6579"
"106.7000","10.6680","1581.8687","10.6680"
"106.8000","10.6780","1583.2925","10.6780"
"106.9000","10.6880","1584.5846","10.6880"
"107.0000","10.6980","1585.9255","10.6980"
"107.1000","10.7079","1587.2971","10.7079"
"107.2000","10.7180","1588.6913","10.7180"
"107.3000","10.7280","1590.1051","10.7280"
"107.4000","10.7380","1591.4397","10.7380"
"107.5000","10.7480","1592.8026","10.7480"
"107.6000","10.7579","1594.1382","10.7579"
"107.7000","10.7679","1595.5000","10.7679"
"107.8000","10.7780","1596.9111","10.7780"
"107.9000","10.7880","1598.2877","10.7880"
"108.0000","10.7980","1599.6488","10.7980"
"108.1000","10.8079","1600.9894","10.8079"
"108.2000","10.8179","1602.3381","10.8179"
"108.3000","10.8280","1603.7346","10.8280"
"108.4000","10.8380","1605.1273","10.8380"
"108.5000","10.8480","1606.4946","10.8480"
"108.6000","10.8580","1607.8402","10.8580"
"108.7000","10.8679","1609.0884","10.8679"
"108.8000","10.8780","1610.4272","10.8780"
"108.9000","10.8880","1611.8195","10.8880"
"109.0000","10.8980","1613.1404","10.8980"
"109.1000","10.9080","1614.5171","10.9080"
"109.2000","10.9179","1615.8381","10.9179"
"109.3000","10.9279","1617.2269","10.9279"
"109.4000","10.9380","1618.5890","10.9380"
"109.5000","10.9480","1619.9003","10.9480"
"109.6000","10.9580","1621.2996","10.9580"
"109.7000","10.9680","1622.6053","10.9680"
"109.8000","10.9779","1623.9543","10.9779"
"109.9000","10.9880","1625.2527","10.9880"
"110.0000","10.9980","1626.6805","10.9980"
"110.1000","11.0080","1628.0475","11.0080"
"110.2000","11.0180","1629.3553","11.0180"
"110.3000","11.0279","1630.6466","11.0279"
"110.4000","11.0379","1631.9965","11.0379"
"110.5000","11.0480","1633.3459","11.0480"
"110.6000","11.0580","1634.6803","11.0580"
"110.7000","11.0680","1636.0305","11.0680"
"110.8000","11.0779","1637.4025","11.0779"
"110.9000","11.0879","1638.7290","11.0879"
"111.0000","11.0980","1640.1571","11.0980"
"111.1000","11.1080","1641.4349","11.1080"
"111.2000","11.1180","1642.7828","11.1180"
"111.3000","11.1280","1644.1276","11.1280"
"111.4000","11.1379","1645.4813","11.1379"
"111.5000","11.1479","1646.8341","11.1479"
"111.6000","11.1580","1648.1855","11.1580"
"111.7000","11.1680","1649.5634","11.1680"
"111.8000","11.1780","1650.9260","11.1780"
"111.9000","11.1879","1652.2363","11.1879"
"112.0000","11.1979","1653.6099","11.1979"
"112.1000","11.2080","1654.9266","11.2080"
"112.2000","11.2180","1656.2545","11.2180"
"112.3000","11.2280","1657.5784","11.2280"
"112.4000","11.2380","1658.8721","11.2380"
"112.5000","11.2479","1660.2112","11.2479"
"112.6000","11.2580","1661.5909","11.2580"
"112.7000","11.2680","1662.9462","11.2680"
"112.8000","11.2780","1664.3160","11.2780"
"112.9000","11.2880","1665.6573","11.2880"
"113.0000","11.2979","1666.9678","11.2979"
"113.1000","11.3079","1668.2891","11.3079"
"113.2000","11.3180","1669.6401","11.3180"
"113.3000","11.3280","1671.0012","11.3280"
"113.4000","11.3380","1672.3243","11.3380"
"113.5000","11.3479","1673.6604","11.3479"
"113.6000","11.3579","1674.9983","11.3579"
"113.7000","11.3680","1676.3722","11.3680"
"113.8000","11.3780","1677.7634","11.3780"
"113.9000","11.3880","1679.1074","11.3880"
"114.0000","11.3980","1680.4681","11.3980"
"114.1000","11.4079","1681.7955","11.4079"
"114.2000","11.4180","1683.2542","11.4180"
"114.3000","11.4280","1684.5863","11.4280"
"114.4000","11.4380","1685.9641","11.4380"
"114.5000","11.4480","1687.3076","11.4480"
"114.6000","11.4579","1688.6492","11.4579"
"114.7000","11.4679","1690.0646","11.4679"
"114.8000","11.4780","1691.4301","11.4780"
"114.9000","11.4880","1692.7151","11.4880"
"115.0000","11.4980","1694.1086","11.4980"
"115.1000","11.5079","1695.4552","11.5079"
"115.2000","11.5179","1696.7789","11.5179"
"115.3000","11.5280","1698.1042","11.5280"
"115.4000","11.5380","1699.4460","11.5380"
"115.5000","11.5480","1700.7609","11.5480"
"115.6000","11.5580","1702.1010","11.5580"
"115.7000","11.5679","1703.3947","11.5679"
"115.8000","11.5779","1704.7173","11.5779"
"115.9000","11.5880","1706.0867","11.5880"
"116.0000","11.5980","1707.4388","11.5980"
"116.1000","11.6080","1708.7712","11.6080"
"116.2000","11.6179","1710.1168","11.6179"
"116.3000","11.6279","1711.4556","11.6279"
"116.4000","11.6380","1712.8022","11.6380"
"116.5000","11.6480","1714.1116","11.6480"
"116.6000","11.6580","1715.4337","11.6580"
"116.7000","11.6679","1716.7317","11.6679"
"116.8000","11.6779","1718.0621","11.6779"
"116.9000","11.6879","1719.4294","11.6879"
"117.0000","11.6980","1720.8158","11.6980"
"117.1000","11.7080","1722.1838","11.7080"
"117.2000","11.7180","1723.5342","11.7180"
"117.3000","11.7279","1724.8014","11.7279"
"117.4000","11.7379","1726.1527","11.7379"
"117.5000","11.7480","1727.5082","11.7480"
"117.6000","11.7580","1728.8776","11.7580"
"117.7000","11.7680","1730.1744","11.7680"
"117.8000","11.7779","1731.4967","11.7779"
"117.9000","11.7879","1732.8396","11.7879"
"118.0000","11.7979","1734.2378","11.7979"
"118.1000","11.8080","1735.5204","11.8080"
"118.2000","11.8180","1736.9352","11.8180"
"118.3000","11.8279","1738.2439","11.8279"
"118.4000","11.8379","1739.6235","11.8379"
"118.5000","11.8479","1740.9711","11.8479"
"118.6000","11.8580","1742.3302","11.8580"
"118.7000","11.8680","1743.6632","11.8680"
"118.8000","11.8780","1744.9666","11.8780"
"118.9000","11.8879","1746.2817","11.8879"
"119.0000","11.8979","1747.6223","11.8979"
"119.1000","11.9080","1748.9808","11.9080"
"119.2000","11.9180","1750.3218","11.9180"
"119.3000","11.9280","1751.6615","11.9280"
"119.4000","11.9380","1753.0533","11.9380"
"119.5000","11.9479","1754.3300","11.9479"
"119.6000","11.9580","1755.7098","11.9580"
"119.7000","11.9680","1757.1001","11.9680"
"119.8000","11.9780","1758.4044","11.9780"
"119.9000","11.9880","1759.7183","11.9880"
"120.0000","11.9979","1760.9651","11.9979"
"120.1000","12.0079","1762.2708","12.0079"
"120.2000","12.0180","1763.6622","12.0180"
"120.3000","12.0280","1764.9562","12.0280"
"120.4000","12.0380","1766.2267","12.0380"
"120.5000","12.0479","1767.5513","12.0479"
"120.6000","12.0579","1768.8674","12.0579"
"120.7000","12.0679","1770.1816","12.0679"
"120.8000","12.0780","1771.5886","12.0780"
"120.9000","12.0880","1772.9065","12.0880"
"121.0000","12.0980","1774.2418","12.0980"
"121.1000","12.1079","1775.5359","12.1079"
"121.2000","12.1179","1776.9143","12.1179"
"121.3000","12.1280","1778.2599","12.1280"
"121.4000","12.1380","1779.5811","12.1380"
"121.5000","12.1480","1780.9413","12.1480"
"121.6000","12.1579","1782.2631","12.1579"
"121.7000","12.1679","1783.6094","12.1679"
"121.8000","12.1780","1784.8696","12.1780"
"121.9000","12.1880","1786.2115","12.1880"
"122.0000","12.1980","1787.4982","12.1980"
"122.1000","12.2079","1788.7986","12.2079"
"122.2000","12.2179","1790.0886","12.2179"
"122.3000","12.2280","1791.4529","12.2280"
"122.4000","12.2380","1792.7842","12.2380"
"122.5000","12.2480","1794.1144","12.2480"
"122.6000","12.2580","1795.4563","12.2580"
"122.7000","12.2679","1796.7096","12.2679"
"122.8000","12.2779","1798.0424","12.2779"
"122.9000","12.2880","1799.3521","12.2880"
"123.0000","12.2980","1800.6432","12.2980"
"123.1000","12.3080","1801.9539","12.3080"
"123.2000","12.3179","1803.1951","12.3179"
"123.3000","12.3279","1804.5354","12.3279"
"123.4000","12.3380","1805.8604","12.3380"
"123.5000","12.3480","1807.1251","12.3480"
"123.6000","12.3580","1808.4454","12.3580"
"123.7000","12.3680","1809.7546","12.3680"
"123.8000","12.3779","1811.0331","12.3779"
"123.9000","12.3879","1812.3372","12.3879"
"124.0000","12.3980","1813.6991","12.3980"
