Time,Displacement,Force,Flexure displacement
"63.3000","6.3279","883.8165","6.3279"
"63.4000","6.3380","885.6539","6.3380"
"63.5000","6.3480","887.4180","6.3480"
"63.6000","6.3580","889.2615","6.3580"
"63.7000","6.3680","891.0809","6.3680"
"63.8000","6.3779","892.8495","6.3779"
"63.9000","6.3880","894.6755","6.3880"
"64.0000","6.3980","896.5463","6.3980"
"64.1000","6.4080","898.3707","6.4080"
"64.2000","6.4180","900.1760","6.4180"
"64.3000","6.4279","902.0228","6.4279"
"64.4000","6.4379","903.8206","6.4379"
"64.5000","6.4480","905.6517","6.4480"
"64.6000","6.4580","907.3939","6.4580"
"64.7000","6.4680","909.2162","6.4680"
"64.8000","6.4779","910.9714","6.4779"
"64.9000","6.4879","912.8141","6.4879"
"65.0000","6.4980","914.6138","6.4980"
"65.1000","6.5080","916.4531","6.5080"
"65.2000","6.5180","918.2890","6.5180"
"65.3000","6.5280","920.0969","6.5280"
"65.4000","6.5379","921.8775","6.5379"
"65.5000","6.5480","923.7446","6.5480"
"65.6000","6.5580","925.5302","6.5580"
"65.7000","6.5680","927.2626","6.5680"
"65.8000","6.5780","929.0547","6.5780"
"65.9000","6.5879","930.8259","6.5879"
"66.0000","6.5979","932.5878","6.5979"
"66.1000","6.6080","934.4151","6.6080"
"66.2000","6.6180","936.2174","6.6180"
"66.3000","6.6280","938.0397","6.6280"
"66.4000","6.6380","939.8572","6.6380"
"66.5000","6.6479","941.6213","6.6479"
"66.6000","6.6580","943.4694","6.6580"
"66.7000","6.6680","945.2890","6.6680"
"66.8000","6.6780","947.1003","6.6780"
"66.9000","6.6880","948.9163","6.6880"
"67.0000","6.6979","950.6799","6.6979"
"67.1000","6.7079","952.4614","6.7079"
"67.2000","6.7180","954.2554","6.7180"
"67.3000","6.7280","956.0945","6.7280"
"67.4000","6.7380","957.9001","6.7380"
"67.5000","6.7479","959.6893","6.7479"
"67.6000","6.7579","961.4806","6.7579"
"67.7000","6.7680","963.3203","6.7680"
"67.8000","6.7780","965.1221","6.7780"
"67.9000","6.7880","966.9404","6.7880"
"68.0000","6.7980","968.7133","6.7980"
"68.1000","6.8079","970.5529","6.8079"
"68.2000","6.8179","972.3438","6.8179"
"68.3000","6.8280","974.0917","6.8280"
"68.4000","6.8380","975.8885","6.8380"
"68.5000","6.8480","977.6813","6.8480"
"68.6000","6.8579","979.4733","6.8579"
"68.7000","6.8679","981.2789","6.8679"
"68.8000","6.8780","983.1168","6.8780"
"68.9000","6.8880","984.9128","6.8880"
"69.0000","6.8980","986.7003","6.8980"
"69.1000","6.9079","988.4533","6.9079"
"69.2000","6.9179","990.2377","6.9179"
"69.3000","6.9280","992.0737","6.9280"
"69.4000","6.9380","993.9083","6.9380"
"69.5000","6.9480","995.6866","6.9480"
"69.6000","6.9580","997.4779","6.9580"
"69.7000","6.9679","999.2910","6.9679"
"69.8000","6.9779","1001.0799","6.9779"
"69.9000","6.9880","1002.9377","6.9880"
"70.0000","6.9980","1004.7166","6.9980"
"70.1000","7.0080","1006.5285","7.0080"
"70.2000","7.0179","1008.3439","7.0179"
"70.3000","7.0279","1010.2136","7.0279"
"70.4000","7.0380","1012.0499","7.0380"
"70.5000","7.0480","1013.8669","7.0480"
"70.6000","7.0580","1015.6459","7.0580"
"70.7000","7.0680","1017.4868","7.0680"
"70.8000","7.0779","1019.2618","7.0779"
"70.9000","7.0879","1021.0933","7.0879"
"71.0000","7.0980","1022.8953","7.0980"
"71.1000","7.1080","1024.7437","7.1080"
"71.2000","7.1180","1026.5759","7.1180"
"71.3000","7.1279","1028.3470","7.1279"
"71.4000","7.1379","1030.0929","7.1379"
"71.5000","7.1480","1031.9100","7.1480"
"71.6000","7.1580","1033.6719","7.1580"
"71.7000","7.1680","1035.5126","7.1680"
"71.8000","7.1780","1037.2844","7.1780"
"71.9000","7.1879","1039.0616","7.1879"
"72.0000","7.1980","1040.8552","7.1980"
"72.1000","7.2080","1042.6661","7.2080"
"72.2000","7.2180","1044.4730","7.2180"
"72.3000","7.2280","1046.2747","7.2280"
"72.4000","7.2379","1048.0583","7.2379"
"72.5000","7.2479","1049.8944","7.2479"
"72.6000","7.2580","1051.7092","7.2580"
"72.7000","7.2680","1053.4896","7.2680"
"72.8000","7.2780","1055.2538","7.2780"
"72.9000","7.2879","1057.0842","7.2879"
"73.0000","7.2979","1058.8933","7.2979"
"73.1000","7.3080","1060.7867","7.3080"
"73.2000","7.3180","1062.5500","7.3180"
"73.3000","7.3280","1064.4148","7.3280"
"73.4000","7.3380","1066.1575","7.3380"
"73.5000","7.3479","1067.9277","7.3479"
"73.6000","7.3580","1069.6595","7.3580"
"73.7000","7.3680","1071.4459","7.3680"
"73.8000","7.3780","1073.2799","7.3780"
"73.9000","7.3880","1075.0533","7.3880"
"74.0000","7.3979","1076.7936","7.3979"
"74.1000","7.4079","1078.5630","7.4079"
"74.2000","7.4180","1080.3890","7.4180"
"74.3000","7.4280","1082.1384","7.4280"
"74.4000","7.4380","1083.9147","7.4380"
"74.5000","7.4479","1085.6975","7.4479"
"74.6000","7.4579","1087.5208","7.4579"
"74.7000","7.4680","1089.3402","7.4680"
"74.8000","7.4780","1091.1648","7.4780"
"74.9000","7.4880","1092.9377","7.4880"
"75.0000","7.4980","1094.7052","7.4980"
"75.1000","7.5079","1096.4846","7.5079"
"75.2000","7.5179","1098.3417","7.5179"
"75.3000","7.5280","1100.1727","7.5280"
"75.4000","7.5380","1101.9309","7.5380"
"75.5000","7.5480","1103.7679","7.5480"
"75.6000","7.5579","1105.5049","7.5579"
"75.7000","7.5679","1107.3290","7.5679"
"75.8000","7.5780","1109.1200","7.5780"
"75.9000","7.5880","1110.9110","7.5880"
"76.0000","7.5980","1112.6899","7.5980"
"76.1000","7.6080","1114.4882","7.6080"
"76.2000","7.6179","1116.3000","7.6179"
"76.3000","7.6279","1118.0632","7.6279"
"76.4000","7.6380","1119.8939","7.6380"
"76.5000","7.6480","1121.7222","7.6480"
"76.6000","7.6580","1123.5211","7.6580"
"76.7000","7.6679","1125.2614","7.6679"
"76.8000","7.6779","1127.1069","7.6779"
"76.9000","7.6880","1128.9503","7.6880"
"77.0000","7.6980","1130.7333","7.6980"
"77.1000","7.7080","1132.5464","7.7080"
"77.2000","7.7179","1134.3135","7.7179"
"77.3000","7.7279","1136.1133","7.7279"
"77.4000","7.7379","1137.9369","7.7379"
"77.5000","7.7480","1139.7504","7.7480"
"77.6000","7.7580","1141.5032","7.7580"
"77.7000","7.7679","1143.2725","7.7679"
"77.8000","7.7779","1145.0013","7.7779"
"77.9000","7.7879","1146.8889","7.7879"
"78.0000","7.7980","1148.6997","7.7980"
"78.1000","7.8080","1150.4771","7.8080"
"78.2000","7.8180","1152.2671","7.8180"
"78.3000","7.8279","1154.0244","7.8279"
"78.4000","7.8379","1155.8076","7.8379"
"78.5000","7.8480","1157.6172","7.8480"
"78.6000","7.8580","1159.4022","7.8580"
"78.7000","7.8680","1161.1909","7.8680"
"78.8000","7.8780","1162.9934","7.8780"
"78.9000","7.8879","1164.7279","7.8879"
"79.0000","7.8979","1166.5259","7.8979"
"79.1000","7.9080","1168.3530","7.9080"
"79.2000","7.9180","1170.1437","7.9180"
"79.3000","7.9280","1171.9771","7.9280"
"79.4000","7.9379","1173.7126","7.9379"
"79.5000","7.9479","1175.5422","7.9479"
"79.6000","7.9580","1177.3817","7.9580"
"79.7000","7.9680","1179.1808","7.9680"
"79.8000","7.9780","1180.9584","7.9780"
"79.9000","7.9879","1182.6781","7.9879"
"80.0000","7.9979","1184.4558","7.9979"
"80.1000","8.0080","1186.2495","8.0080"
"80.2000","8.0180","1188.0469","8.0180"
"80.3000","8.0280","1189.8108","8.0280"
"80.4000","8.0380","1191.5930","8.0380"
"80.5000","8.0479","1193.3593","8.0479"
"80.6000","8.0579","1195.1760","8.0579"
"80.7000","8.0680","1197.0001","8.0680"
"80.8000","8.0780","1198.7708","8.0780"
"80.9000","8.0880","1200.5759","8.0880"
"81.0000","8.0979","1202.3011","8.0979"
"81.1000","8.1079","1204.1307","8.1079"
"81.2000","8.1180","1205.9819","8.1180"
"81.3000","8.1280","1207.7723","8.1280"
"81.4000","8.1380","1209.5109","8.1380"
"81.5000","8.1480","1211.2990","8.1480"
"81.6000","8.1579","1213.0665","8.1579"
"81.7000","8.1680","1214.8984","8.1680"
"81.8000","8.1780","1216.7455","8.1780"
"81.9000","8.1880","1218.5411","8.1880"
"82.0000","8.1980","1220.3690","8.1980"
"82.1000","8.2079","1222.2045","8.2079"
"82.2000","8.2179","1223.9797","8.2179"
"82.3000","8.2280","1225.7894","8.2280"
"82.4000","8.2380","1227.5658","8.2380"
"82.5000","8.2480","1229.3541","8.2480"
"82.6000","8.2579","1231.0647","8.2579"
"82.7000","8.2679","1232.8468","8.2679"
"82.8000","8.2780","1234.6014","8.2780"
"82.9000","8.2880","1236.3922","8.2880"
"83.0000","8.2980","1238.1963","8.2980"
"83.1000","8.3080","1239.9561","8.3080"
"83.2000","8.3179","1241.7290","8.3179"
"83.3000","8.3279","1243.5555","8.3279"
"83.4000","8.3380","1245.3354","8.3380"
"83.5000","8.3480","1247.1436","8.3480"
"83.6000","8.3580","1248.9287","8.3580"
"83.7000","8.3679","1250.6970","8.3679"
"83.8000","8.3779","1252.4629","8.3779"
"83.9000","8.3880","1254.2673","8.3880"
"84.0000","8.3980","1256.0533","8.3980"
"84.1000","8.4080","1257.8673","8.4080"
"84.2000","8.4179","1259.6608","8.4179"
"84.3000","8.4279","1261.4390","8.4279"
"84.4000","8.4379","1263.2517","8.4379"
"84.5000","8.4480","1265.0341","8.4480"
"84.6000","8.4580","1266.8081","8.4580"
"84.7000","8.4680","1268.5925","8.4680"
"84.8000","8.4779","1270.3132","8.4779"
"84.9000","8.4879","1272.1339","8.4879"
"85.0000","8.4980","1273.9192","8.4980"
"85.1000","8.5080","1275.7048","8.5080"
"85.2000","8.5180","1277.4976","8.5180"
"85.3000","8.5279","1279.3031","8.5279"
"85.4000","8.5379","1281.0721","8.5379"
"85.5000","8.5480","1282.8981","8.5480"
"85.6000","8.5580","1284.7097","8.5580"
"85.7000","8.5680","1286.5131","8.5680"
"85.8000","8.5780","1288.2684","8.5780"
"85.9000","8.5879","1290.0092","8.5879"
"86.0000","8.5979","1291.7485","8.5979"
"86.1000","8.6080","1293.5239","8.6080"
"86.2000","8.6180","1295.2576","8.6180"
"86.3000","8.6280","1296.9979","8.6280"
"86.4000","8.6379","1298.7828","8.6379"
"86.5000","8.6479","1300.6066","8.6479"
"86.6000","8.6580","1302.3770","8.6580"
"86.7000","8.6680","1304.1666","8.6680"
"86.8000","8.6780","1305.9612","8.6780"
"86.9000","8.6880","1307.7424","8.6880"
"87.0000","8.6979","1309.5065","8.6979"
"87.1000","8.7080","1311.3282","8.7080"
"87.2000","8.7180","1313.1206","8.7180"
"87.3000","8.7280","1314.9081","8.7280"
"87.4000","8.7380","1316.6437","8.7380"
"87.5000","8.7479","1318.4204","8.7479"
"87.6000","8.7579","1320.2395","8.7579"
"87.7000","8.7680","1322.0641","8.7680"
"87.8000","8.7780","1323.8813","8.7780"
"87.9000","8.7880","1325.6835","8.7880"
"88.0000","8.7979","1327.4675","8.7979"
"88.1000","8.8079","1329.2058","8.8079"
"88.2000","8.8180","1331.0533","8.8180"
"88.3000","8.8280","1332.8317","8.8280"
"88.4000","8.8380","1334.6017","8.8380"
"88.5000","8.8480","1336.3893","8.8480"
"88.6000","8.8579","1338.2019","8.8579"
"88.7000","8.8680","1339.9636","8.8680"
"88.8000","8.8780","1341.7710","8.8780"
"88.9000","8.8880","1343.5520","8.8880"
"89.0000","8.8980","1345.3363","8.8980"
"89.1000","8.9079","1347.0835","8.9079"
"89.2000","8.9179","1348.8740","8.9179"
"89.3000","8.9280","1350.6615","8.9280"
"89.4000","8.9380","1352.3939","8.9380"
"89.5000","8.9480","1354.1582","8.9480"
"89.6000","8.9580","1355.9336","8.9580"
"89.7000","8.9679","1357.6807","8.9679"
"89.8000","8.9780","1359.5398","8.9780"
"89.9000","8.9880","1361.3372","8.9880"
"90.0000","8.9980","1363.1104","8.9980"
"90.1000","9.0080","1364.8616","9.0080"
"90.2000","9.0179","1366.6331","9.0179"
"90.3000","9.0279","1368.4431","9.0279"
"90.4000","9.0380","1370.2772","9.0380"
"90.5000","9.0480","1372.0575","9.0480"
"90.6000","9.0580","1373.7751","9.0580"
"90.7000","9.0679","1375.5312","9.0679"
"90.8000","9.0779","1377.3064","9.0779"
"90.9000","9.0880","1379.1956","9.0880"
"91.0000","9.0980","1380.9496","9.0980"
"91.1000","9.1080","1382.7223","9.1080"
"91.2000","9.1180","1384.5048","9.1180"
"91.3000","9.1279","1386.2538","9.1279"
"91.4000","9.1379","1388.0051","9.1379"
"91.5000","9.1480","1389.8258","9.1480"
"91.6000","9.1580","1391.5898","9.1580"
"91.7000","9.1680","1393.3936","9.1680"
"91.8000","9.1779","1395.1592","9.1779"
"91.9000","9.1879","1396.9669","9.1879"
"92.0000","9.1980","1398.7450","9.1980"
"92.1000","9.2080","1400.5277","9.2080"
"92.2000","9.2180","1402.2195","9.2180"
"92.3000","9.2279","1403.9869","9.2279"
"92.4000","9.2379","1405.7576","9.2379"
"92.5000","9.2479","1407.5864","9.2479"
"92.6000","9.2580","1409.3491","9.2580"
"92.7000","9.2680","1411.1450","9.2680"
"92.8000","9.2780","1412.9626","9.2780"
"92.9000","9.2879","1414.7002","9.2879"
"93.0000","9.2979","1416.5380","9.2979"
"93.1000","9.3080","1418.3907","9.3080"
"93.2000","9.3180","1420.1072","9.3180"
"93.3000","9.3280","1421.8462","9.3280"
"93.4000","9.3379","1423.6285","9.3379"
"93.5000","9.3479","1425.4200","9.3479"
"93.6000","9.3580","1427.2383","9.3580"
"93.7000","9.3680","1428.9907","9.3680"
"93.8000","9.3780","1430.7710","9.3780"
"93.9000","9.3880","1432.5281","9.3880"
"94.0000","9.3979","1434.3182","9.3979"
"94.1000","9.4079","1436.1544","9.4079"
"94.2000","9.4180","1437.9814","9.4180"
"94.3000","9.4280","1439.7871","9.4280"
"94.4000","9.4380","1441.5848","9.4380"
"94.5000","9.4479","1443.3007","9.4479"
"94.6000","9.4579","1445.1564","9.4579"
"94.7000","9.4680","1447.0304","9.4680"
"94.8000","9.4780","1448.7401","9.4780"
"94.9000","9.4880","1450.5536","9.4880"
"95.0000","9.4980","1452.2952","9.4980"
"95.1000","9.5079","1454.0519","9.5079"
"95.2000","9.5180","1455.8539","9.5180"
"95.3000","9.5280","1457.6454","9.5280"
"95.4000","9.5380","1459.3425","9.5380"
"95.5000","9.5480","1461.1796","9.5480"
"95.6000","9.5579","1462.8890","9.5579"
"95.7000","9.5679","1464.7150","9.5679"
"95.8000","9.5780","1466.5330","9.5780"
"95.9000","9.5880","1468.3140","9.5880"
"96.0000","9.5980","1470.0205","9.5980"
"96.1000","9.6080","1471.8005","9.6080"
"96.2000","9.6179","1473.6034","9.6179"
"96.3000","9.6280","1475.3978","9.6280"
"96.4000","9.6380","1477.1764","9.6380"
"96.5000","9.6480","1478.9691","9.6480"
"96.6000","9.6580","1480.7430","9.6580"
"96.7000","9.6679","1482.4860","9.6679"
"96.8000","9.6780","1484.3347","9.6780"
"96.9000","9.6880","1486.1440","9.6880"
"97.0000","9.6980","1487.9236","9.6980"
"97.1000","9.7080","1489.7245","9.7080"
"97.2000","9.7179","1491.4811","9.7179"
"97.3000","9.7279","1493.2629","9.7279"
"97.4000","9.7380","1495.0789","9.7380"
"97.5000","9.7480","1496.8096","9.7480"
"97.6000","9.7580","1498.5605","9.7580"
"97.7000","9.7679","1500.3123","9.7679"
"97.8000","9.7779","1502.0568","9.7779"
"97.9000","9.7880","1503.8787","9.7880"
"98.0000","9.7980","1505.6177","9.7980"
"98.1000","9.8080","1507.4081","9.8080"
"98.2000","9.8180","1509.1766","9.8180"
"98.3000","9.8279","1510.9429","9.8279"
"98.4000","9.8379","1512.7119","9.8379"
"98.5000","9.8480","1514.5272","9.8480"
"98.6000","9.8580","1516.2672","9.8580"
"98.7000","9.8680","1518.0452","9.8680"
"98.8000","9.8779","1519.7599","9.8779"
"98.9000","9.8879","1487.9622","9.8879"
"99.0000","9.8980","1467.5868","9.8980"
"99.1000","9.9080","1470.3800","9.9080"
"99.2000","9.9180","1473.2894","9.9180"
"99.3000","9.9280","1476.2509","9.9280"
"99.4000","9.9379","1479.1991","9.9379"
"99.5000","9.9480","1481.7877","9.9480"
"99.6000","9.9580","1484.3689","9.9580"
"99.7000","9.9680","1486.9495","9.9680"
"99.8000","9.9780","1489.5173","9.9780"
"99.9000","9.9879","1491.9714","9.9879"
"100.0000","9.9979","1494.4861","9.9979"
"100.1000","10.0080","1497.0066","10.0080"
"100.2000","10.0180","1499.4087","10.0180"
"100.3000","10.0280","1501.7235","10.0280"
"100.4000","10.0380","1503.9379","10.0380"
"100.5000","10.0479","1506.0486","10.0479"
"100.6000","10.0580","1508.0909","10.0580"
"100.7000","10.0680","1510.1261","10.0680"
"100.8000","10.0780","1512.1364","10.0780"
"100.9000","10.0880","1514.0616","10.0880"
"101.0000","10.0979","1515.9530","10.0979"
"101.1000","10.1079","1517.9077","10.1079"
"101.2000","10.1180","1519.8352","10.1180"
"101.3000","10.1280","1521.6908","10.1280"
"101.4000","10.1380","1523.5717","10.1380"
"101.5000","10.1479","1525.4950","10.1479"
"101.6000","10.1579","1527.3684","10.1579"
"101.7000","10.1680","1529.2374","10.1680"
"101.8000","10.1780","1531.1305","10.1780"
"101.9000","10.1880","1532.9735","10.1880"
"102.0000","10.1980","1534.7965","10.1980"
"102.1000","10.2079","1536.5634","10.2079"
"102.2000","10.2179","1538.4039","10.2179"
"102.3000","10.2280","1540.2250","10.2280"
"102.4000","10.2380","1541.9695","10.2380"
"102.5000","10.2480","1543.7909","10.2480"
"102.6000","10.2579","1545.5497","10.2579"
"102.7000","10.2679","1547.3519","10.2679"
"102.8000","10.2780","1549.1508","10.2780"
"102.9000","10.2880","1550.9159","10.2880"
"103.0000","10.2980","1552.6698","10.2980"
"103.1000","10.3079","1554.4607","10.3079"
"103.2000","10.3179","1556.2448","10.3179"
"103.3000","10.3280","1558.0745","10.3280"
"103.4000","10.3380","1559.8783","10.3380"
"103.5000","10.3480","1561.6995","10.3480"
"103.6000","10.3580","1563.4255","10.3580"
"103.7000","10.3679","1565.1484","10.3679"
"103.8000","10.3779","1566.9266","10.3779"
"103.9000","10.3880","1568.7245","10.3880"
"104.0000","10.3980","1570.4689","10.3980"
"104.1000","10.4080","1572.2108","10.4080"
"104.2000","10.4179","1573.9567","10.4179"
"104.3000","10.4279","1575.7766","10.4279"
"104.4000","10.4380","1577.4916","10.4380"
"104.5000","10.4480","1579.2428","10.4480"
"104.6000","10.4580","1580.9968","10.4580"
"104.7000","10.4680","1582.7279","10.4680"
"104.8000","10.4779","1584.4503","10.4779"
"104.9000","10.4879","1586.2629","10.4879"
"105.0000","10.4980","1587.9911","10.4980"
"105.1000","10.5080","1589.7139","10.5080"
"105.2000","10.5180","1591.4531","10.5180"
"105.3000","10.5279","1593.1947","10.5279"
"105.4000","10.5379","1594.8892","10.5379"
"105.5000","10.5480","1596.6440","10.5480"
"105.6000","10.5580","1598.3961","10.5580"
"105.7000","10.5680","1600.1703","10.5680"
"105.8000","10.5779","1601.9265","10.5779"
"105.9000","10.5879","1603.6758","10.5879"
"106.0000","10.5979","1605.3873","10.5979"
"106.1000","10.6080","1607.1227","10.6080"
"106.2000","10.6180","1608.8784","10.6180"
"106.3000","10.6280","1610.5901","10.6280"
"106.4000","10.6379","1612.3123","10.6379"
"106.5000","10.6479","1614.0822","10.6479"
"106.6000","10.6580","1615.8147","10.6580"
"106.7000","10.6680","1617.5573","10.6680"
"106.8000","10.6780","1619.3250","10.6780"
"106.9000","10.6879","1621.0256","10.6879"
"107.0000","10.6979","1622.7733","10.6979"
"107.1000","10.7080","1624.5630","10.7080"
"107.2000","10.7180","1626.3257","10.7180"
"107.3000","10.7280","1628.0815","10.7280"
"107.4000","10.7379","1629.8315","10.7379"
"107.5000","10.7479","1631.5438","10.7479"
"107.6000","10.7579","1633.3088","10.7579"
"107.7000","10.7680","1635.0797","10.7680"
"107.8000","10.7780","1636.7903","10.7780"
"107.9000","10.7880","1638.4893","10.7880"
"108.0000","10.7979","1640.1331","10.7979"
"108.1000","10.8079","1641.8804","10.8079"
"108.2000","10.8180","1643.6449","10.8180"
"108.3000","10.8280","1645.3639","10.8280"
"108.4000","10.8380","1647.1061","10.8380"
"108.5000","10.8479","1648.8303","10.8479"
"108.6000","10.8579","1650.6100","10.8579"
"108.7000","10.8680","1652.3757","10.8680"
"108.8000","10.8780","1654.1560","10.8780"
"108.9000","10.8880","1655.8837","10.8880"
"109.0000","10.8980","1657.6154","10.8980"
"109.1000","10.9079","1659.3121","10.9079"
"109.2000","10.9179","1661.0574","10.9179"
"109.3000","10.9280","1662.8602","10.9280"
"109.4000","10.9380","1664.5543","10.9380"
"109.5000","10.9480","1666.2659","10.9480"
"109.6000","10.9579","1667.9518","10.9579"
"109.7000","10.9679","1669.6854","10.9679"
"109.8000","10.9780","1671.4282","10.9780"
"109.9000","10.9880","1673.1593","10.9880"
"110.0000","10.9980","1674.8417","10.9980"
"110.1000","11.0080","1676.6538","11.0080"
"110.2000","11.0179","1678.2974","11.0179"
"110.3000","11.0279","1680.1089","11.0279"
"110.4000","11.0380","1681.8442","11.0380"
"110.5000","11.0480","1683.5615","11.0480"
"110.6000","11.0580","1685.2805","11.0580"
"110.7000","11.0679","1686.9568","11.0679"
"110.8000","11.0779","1688.6659","11.0779"
"110.9000","11.0880","1690.4812","11.0880"
"111.0000","11.0980","1692.1681","11.0980"
"111.1000","11.1080","1693.9153","11.1080"
"111.2000","11.1179","1695.6381","11.1179"
"111.3000","11.1279","1697.3416","11.1279"
"111.4000","11.1380","1699.0471","11.1380"
"111.5000","11.1480","1700.7654","11.1480"
"111.6000","11.1580","1702.4884","11.1580"
"111.7000","11.1680","1704.1871","11.1680"
"111.8000","11.1779","1705.8826","11.1779"
"111.9000","11.1879","1707.6416","11.1879"
"112.0000","11.1980","1709.3519","11.1980"
"112.1000","11.2080","1711.1259","11.2080"
"112.2000","11.2180","1712.8212","11.2180"
"112.3000","11.2279","1714.5170","11.2279"
"112.4000","11.2379","1716.2627","11.2379"
"112.5000","11.2480","1718.0615","11.2480"
"112.6000","11.2580","1719.7168","11.2580"
"112.7000","11.2680","1721.4377","11.2680"
"112.8000","11.2780","1723.1272","11.2780"
"112.9000","11.2879","1724.8516","11.2879"
"113.0000","11.2980","1726.5596","11.2980"
"113.1000","11.3080","1728.2926","11.3080"
"113.2000","11.3180","1729.9817","11.3180"
"113.3000","11.3280","1731.7003","11.3280"
"113.4000","11.3379","1733.4297","11.3379"
"113.5000","11.3479","1735.1406","11.3479"
"113.6000","11.3580","1736.9111","11.3580"
"113.7000","11.3680","1738.5458","11.3680"
"113.8000","11.3780","1740.2656","11.3780"
"113.9000","11.3880","1741.9542","11.3880"
"114.0000","11.3979","1743.6542","11.3979"
"114.1000","11.4080","1745.4261","11.4080"
"114.2000","11.4180","1747.1724","11.4180"
"114.3000","11.4280","1748.9053","11.4280"
"114.4000","11.4380","1750.6676","11.4380"
"114.5000","11.4479","1752.4047","11.4479"
"114.6000","11.4579","1754.1024","11.4579"
"114.7000","11.4680","1755.8516","11.4680"
"114.8000","11.4780","1757.5343","11.4780"
"114.9000","11.4880","1759.3167","11.4880"
"115.0000","11.4979","1761.0792","11.4979"
"115.1000","11.5079","1762.7506","11.5079"
"115.2000","11.5180","1764.4989","11.5180"
"115.3000","11.5280","1766.2611","11.5280"
"115.4000","11.5380","1767.8922","11.5380"
"115.5000","11.5480","1769.6421","11.5480"
"115.6000","11.5579","1771.3827","11.5579"
"115.7000","11.5680","1773.0868","11.5680"
"115.8000","11.5780","1774.8333","11.5780"
"115.9000","11.5880","1776.5704","11.5880"
"116.0000","11.5980","1778.2295","11.5980"
"116.1000","11.6079","1779.9177","11.6079"
"116.2000","11.6179","1781.6788","11.6179"
"116.3000","11.6280","1783.4524","11.6280"
"116.4000","11.6380","1785.1400","11.6380"
"116.5000","11.6480","1786.9054","11.6480"
"116.6000","11.6579","1788.5942","11.6579"
"116.7000","11.6679","1790.3003","11.6679"
"116.8000","11.6780","1792.0565","11.6780"
"116.9000","11.6880","1793.7902","11.6880"
"117.0000","11.6980","1795.4844","11.6980"
"117.1000","11.7080","1797.1776","11.7080"
"117.2000","11.7179","1798.8258","11.7179"
"117.3000","11.7279","1800.6344","11.7279"
"117.4000","11.7380","1802.3174","11.7380"
"117.5000","11.7480","1804.0825","11.7480"
"117.6000","11.7580","1805.7885","11.7580"
"117.7000","11.7679","1807.4347","11.7679"
"117.8000","11.7779","1809.1434","11.7779"
"117.9000","11.7880","1810.9451","11.7880"
"118.0000","11.7980","1812.6010","11.7980"
"118.1000","11.8080","1814.3575","11.8080"
"118.2000","11.8179","1816.0488","11.8179"
"118.3000","11.8279","1817.7419","11.8279"
"118.4000","11.8380","1819.4639","11.8380"
"118.5000","11.8480","1821.2421","11.8480"
"118.6000","11.8580","1822.9541","11.8580"
"118.7000","11.8680","1824.6348","11.8680"
"118.8000","11.8779","1826.3232","11.8779"
"118.9000","11.8879","1828.0746","11.8879"
"119.0000","11.8980","1829.7886","11.8980"
"119.1000","11.9080","1831.4740","11.9080"
"119.2000","11.9180","1833.1954","11.9180"
"119.3000","11.9279","1834.8907","11.9279"
"119.4000","11.9379","1836.5587","11.9379"
"119.5000","11.9480","1838.2960","11.9480"
"119.6000","11.9580","1839.9819","11.9580"
"119.7000","11.9680","1841.6980","11.9680"
"119.8000","11.9780","1843.3746","11.9780"
"119.9000","11.9879","1845.1226","11.9879"
"120.0000","11.9979","1846.8392","11.9979"
"120.1000","12.0080","1848.5801","12.0080"
"120.2000","12.0180","1850.2491","12.0180"
"120.3000","12.0280","1851.9707","12.0280"
"120.4000","12.0379","1853.6255","12.0379"
"120.5000","12.0479","1855.3467","12.0479"
"120.6000","12.0580","1857.0492","12.0580"
"120.7000","12.0680","1858.7703","12.0680"
"120.8000","12.0780","1860.4784","12.0780"
"120.9000","12.0880","1862.1670","12.0880"
"121.0000","12.0979","1863.8761","12.0979"
"121.1000","12.1080","1865.5880","12.1080"
"121.2000","12.1180","1867.3313","12.1180"
"121.3000","12.1280","1869.0718","12.1280"
"121.4000","12.1380","1870.7506","12.1380"
"121.5000","12.1479","1872.4348","12.1479"
"121.6000","12.1579","1874.1050","12.1579"
"121.7000","12.1680","1875.7985","12.1680"
"121.8000","12.1780","1877.4779","12.1780"
"121.9000","12.1880","1879.1746","12.1880"
"122.0000","12.1979","1880.8267","12.1979"
"122.1000","12.2079","1882.5366","12.2079"
"122.2000","12.2180","1884.2856","12.2180"
"122.3000","12.2280","1885.9923","12.2280"
"122.4000","12.2380","1887.7318","12.2380"
"122.5000","12.2480","1889.4392","12.2480"
"122.6000","12.2579","1891.0090","12.2579"
"122.7000","12.2679","1892.7959","12.2679"
"122.8000","12.2780","1894.4952","12.2780"
"122.9000","12.2880","1896.1975","12.2880"
"123.0000","12.2980","1897.9325","12.2980"
"123.1000","12.3079","1899.5979","12.3079"
"123.2000","12.3179","1901.3198","12.3179"
"123.3000","12.3280","1903.1107","12.3280"
"123.4000","12.3380","1904.7943","12.3380"
"123.5000","12.3480","1906.5126","12.3480"
"123.6000","12.3580","1908.1897","12.3580"
"123.7000","12.3679","1909.8644","12.3679"
"123.8000","12.3780","1911.6355","12.3780"
"123.9000","12.3880","1913.3495","12.3880"
"124.0000","12.3980","1915.0410","12.3980"
"124.1000","12.4080","1916.7107","12.4080"
"124.2000","12.4179","1918.4077","12.4179"
