Time,Displacement,Force,Flexure displacement
"63.3000","6.3280","661.4695","6.3280"
"63.4000","6.3380","662.4929","6.3380"
"63.5000","6.3480","663.5495","6.3480"
"63.6000","6.3579","664.5856","6.3579"
"63.7000","6.3679","665.6420","6.3679"
"63.8000","6.3780","666.6970","6.3780"
"63.9000","6.3880","667.7563","6.3880"
"64.0000","6.3980","668.7863","6.3980"
"64.1000","6.4080","669.8099","6.4080"
"64.2000","6.4179","670.8223","6.4179"
"64.3000","6.4279","671.9035","6.4279"
"64.4000","6.4380","672.9824","6.4380"
"64.5000","6.4480","674.0267","6.4480"
"64.6000","6.4580","675.0763","6.4580"
"64.7000","6.4679","676.0892","6.4679"
"64.8000","6.4779","677.1164","6.4779"
"64.9000","6.4880","678.1755","6.4880"
"65.0000","6.4980","679.2383","6.4980"
"65.1000","6.5080","680.2485","6.5080"
"65.2000","6.5180","681.2546","6.5180"
"65.3000","6.5279","682.2437","6.5279"
"65.4000","6.5380","683.3197","6.5380"
"65.5000","6.5480","684.3286","6.5480"
"65.6000","6.5580","685.3873","6.5580"
"65.7000","6.5680","686.4313","6.5680"
"65.8000","6.5779","687.4330","6.5779"
"65.9000","6.5879","688.5015","6.5879"
"66.0000","6.5980","689.5272","6.5980"
"66.1000","6.6080","690.5276","6.6080"
"66.2000","6.6180","691.5367","6.6180"
"66.3000","6.6279","692.5653","6.6279"
"66.4000","6.6379","693.6072","6.6379"
"66.5000","6.6480","694.6607","6.6480"
"66.6000","6.6580","695.6937","6.6580"
"66.7000","6.6680","696.7262","6.6680"
"66.8000","6.6780","697.7517","6.6780"
"66.9000","6.6879","698.7910","6.6879"
"67.0000","6.6979","699.8059","6.6979"
"67.1000","6.7080","700.8439","6.7080"
"67.2000","6.7180","701.8557","6.7180"
"67.3000","6.7280","702.8951","6.7280"
"67.4000","6.7379","703.9014","6.7379"
"67.5000","6.7479","704.9304","6.7479"
"67.6000","6.7580","705.9821","6.7580"
"67.7000","6.7680","707.0035","6.7680"
"67.8000","6.7780","708.0592","6.7780"
"67.9000","6.7880","709.1195","6.7880"
"68.0000","6.7979","710.1334","6.7979"
"68.1000","6.8079","711.2121","6.8079"
"68.2000","6.8180","712.2443","6.8180"
"68.3000","6.8280","713.2798","6.8280"
"68.4000","6.8380","714.3223","6.8380"
"68.5000","6.8479","715.3224","6.8479"
"68.6000","6.8579","716.3496","6.8579"
"68.7000","6.8680","717.3922","6.8680"
"68.8000","6.8780","718.4102","6.8780"
"68.9000","6.8880","719.4165","6.8880"
"69.0000","6.8979","720.4503","6.8979"
"69.1000","6.9079","721.4604","6.9079"
"69.2000","6.9180","722.5419","6.9180"
"69.3000","6.9280","723.5870","6.9280"
"69.4000","6.9380","724.6248","6.9380"
"69.5000","6.9480","725.5781","6.9480"
"69.6000","6.9579","726.5618","6.9579"
"69.7000","6.9680","727.5981","6.9680"
"69.8000","6.9780","728.6351","6.9780"
"69.9000","6.9880","729.6919","6.9880"
"70.0000","6.9980","730.7479","6.9980"
"70.1000","7.0079","731.7740","7.0079"
"70.2000","7.0179","732.8226","7.0179"
"70.3000","7.0280","733.9125","7.0280"
"70.4000","7.0380","734.8918","7.0380"
"70.5000","7.0480","735.9062","7.0480"
"70.6000","7.0580","736.9360","7.0580"
"70.7000","7.0679","737.9481","7.0679"
"70.8000","7.0780","738.9875","7.0780"
"70.9000","7.0880","740.0026","7.0880"
"71.0000","7.0980","740.9839","7.0980"
"71.1000","7.1080","741.9819","7.1080"
"71.2000","7.1179","742.9547","7.1179"
"71.3000","7.1279","743.9708","7.1279"
"71.4000","7.1380","744.9841","7.1380"
"71.5000","7.1480","745.9172","7.1480"
"71.6000","7.1580","746.9643","7.1580"
"71.7000","7.1680","748.0179","7.1680"
"71.8000","7.1779","749.0433","7.1779"
"71.9000","7.1880","750.0917","7.1880"
"72.0000","7.1980","751.1608","7.1980"
"72.1000","7.2080","752.1919","7.2080"
"72.2000","7.2180","753.2142","7.2180"
"72.3000","7.2279","754.2031","7.2279"
"72.4000","7.2380","755.2831","7.2380"
"72.5000","7.2480","756.3580","7.2480"
"72.6000","7.2580","757.3608","7.2580"
"72.7000","7.2680","758.4006","7.2680"
"72.8000","7.2779","759.4104","7.2779"
"72.9000","7.2879","760.4319","7.2879"
"73.0000","7.2980","761.4644","7.2980"
"73.1000","7.3080","762.4690","7.3080"
"73.2000","7.3180","763.4908","7.3180"
"73.3000","7.3279","764.5012","7.3279"
"73.4000","7.3379","765.4801","7.3379"
"73.5000","7.3480","766.4661","7.3480"
"73.6000","7.3580","767.5359","7.3580"
"73.7000","7.3680","768.5312","7.3680"
"73.8000","7.3780","769.5517","7.3780"
"73.9000","7.3879","770.5588","7.3879"
"74.0000","7.3979","771.6002","7.3979"
"74.1000","7.4080","772.6001","7.4080"
"74.2000","7.4180","773.6263","7.4180"
"74.3000","7.4280","774.6635","7.4280"
"74.4000","7.4379","775.6457","7.4379"
"74.5000","7.4479","776.6172","7.4479"
"74.6000","7.4580","777.6857","7.4580"
"74.7000","7.4680","778.6821","7.4680"
"74.8000","7.4780","779.6734","7.4780"
"74.9000","7.4880","780.6635","7.4880"
"75.0000","7.4979","781.6203","7.4979"
"75.1000","7.5080","782.6473","7.5080"
"75.2000","7.5180","783.6613","7.5180"
"75.3000","7.5280","784.6859","7.5280"
"75.4000","7.5380","785.7163","7.5380"
"75.5000","7.5479","786.7070","7.5479"
"75.6000","7.5579","787.7475","7.5579"
"75.7000","7.5680","788.7933","7.5680"
"75.8000","7.5780","789.8416","7.5780"
"75.9000","7.5880","790.8645","7.5880"
"76.0000","7.5979","791.8839","7.5979"
"76.1000","7.6079","792.8995","7.6079"
"76.2000","7.6180","793.8884","7.6180"
"76.3000","7.6280","794.8749","7.6280"
"76.4000","7.6380","795.8889","7.6380"
"76.5000","7.6480","796.9015","7.6480"
"76.6000","7.6579","797.8757","7.6579"
"76.7000","7.6679","798.8875","7.6679"
"76.8000","7.6780","799.8887","7.6780"
"76.9000","7.6880","800.8807","7.6880"
"77.0000","7.6980","801.8717","7.6980"
"77.1000","7.7079","802.8631","7.7079"
"77.2000","7.7179","803.8552","7.7179"
"77.3000","7.7280","804.8711","7.7280"
"77.4000","7.7380","805.8352","7.7380"
"77.5000","7.7480","806.8827","7.7480"
"77.6000","7.7580","807.8157","7.7580"
"77.7000","7.7679","808.8120","7.7679"
"77.8000","7.7779","809.8048","7.7779"
"77.9000","7.7880","810.8546","7.7880"
"78.0000","7.7980","811.8928","7.7980"
"78.1000","7.8080","812.9237","7.8080"
"78.2000","7.8179","813.9015","7.8179"
"78.3000","7.8279","814.9043","7.8279"
"78.4000","7.8380","815.9399","7.8380"
"78.5000","7.8480","816.9353","7.8480"
"78.6000","7.8580","817.8940","7.8580"
"78.7000","7.8679","818.8804","7.8679"
"78.8000","7.8779","819.9108","7.8779"
"78.9000","7.8880","820.9108","7.8880"
"79.0000","7.8980","821.9230","7.8980"
"79.1000","7.9080","822.9155","7.9080"
"79.2000","7.9180","823.9060","7.9180"
"79.3000","7.9279","824.8918","7.9279"
"79.4000","7.9379","825.9108","7.9379"
"79.5000","7.9480","826.9221","7.9480"
"79.6000","7.9580","827.9243","7.9580"
"79.7000","7.9680","828.9323","7.9680"
"79.8000","7.9779","829.9044","7.9779"
"79.9000","7.9879","830.9374","7.9879"
"80.0000","7.9980","831.9724","7.9980"
"80.1000","8.0080","832.9485","8.0080"
"80.2000","8.0180","833.9716","8.0180"
"80.3000","8.0280","834.9572","8.0280"
"80.4000","8.0379","835.8710","8.0379"
"80.5000","8.0480","836.8645","8.0480"
"80.6000","8.0580","837.8754","8.0580"
"80.7000","8.0680","838.8799","8.0680"
"80.8000","8.0780","839.9023","8.0780"
"80.9000","8.0879","840.9122","8.0879"
"81.0000","8.0979","841.9173","8.0979"
"81.1000","8.1080","842.9614","8.1080"
"81.2000","8.1180","843.9727","8.1180"
"81.3000","8.1280","844.9436","8.1280"
"81.4000","8.1380","845.9097","8.1380"
"81.5000","8.1479","846.8635","8.1479"
"81.6000","8.1580","847.9189","8.1580"
"81.7000","8.1680","848.8876","8.1680"
"81.8000","8.1780","849.8809","8.1780"
"81.9000","8.1880","850.8083","8.1880"
"82.0000","8.1979","851.7986","8.1979"
"82.1000","8.2079","852.8428","8.2079"
"82.2000","8.2180","853.8461","8.2180"
"82.3000","8.2280","854.8541","8.2280"
"82.4000","8.2380","855.8084","8.2380"
"82.5000","8.2479","856.7801","8.2479"
"82.6000","8.2579","857.7440","8.2579"
"82.7000","8.2680","858.7841","8.2680"
"82.8000","8.2780","859.7501","8.2780"
"82.9000","8.2880","860.7726","8.2880"
"83.0000","8.2980","861.7237","8.2980"
"83.1000","8.3079","862.6738","8.3079"
"83.2000","8.3179","863.6216","8.3179"
"83.3000","8.3280","864.6617","8.3280"
"83.4000","8.3380","865.6410","8.3380"
"83.5000","8.3479","866.6343","8.3479"
"83.6000","8.3579","867.6232","8.3579"
"83.7000","8.3679","868.6094","8.3679"
"83.8000","8.3780","869.6119","8.3780"
"83.9000","8.3880","870.5656","8.3880"
"84.0000","8.3980","871.5213","8.3980"
"84.1000","8.4079","872.4796","8.4079"
"84.2000","8.4179","873.4404","8.4179"
"84.3000","8.4280","874.4512","8.4280"
"84.4000","8.4380","875.4418","8.4380"
"84.5000","8.4480","876.4360","8.4480"
"84.6000","8.4580","877.3965","8.4580"
"84.7000","8.4679","878.3111","8.4679"
"84.8000","8.4779","879.2993","8.4779"
"84.9000","8.4880","880.2819","8.4880"
"85.0000","8.4980","881.2727","8.4980"
"85.1000","8.5080","882.2112","8.5080"
"85.2000","8.5179","883.1724","8.5179"
"85.3000","8.5279","884.1907","8.5279"
"85.4000","8.5380","885.2329","8.5380"
"85.5000","8.5480","886.2292","8.5480"
"85.6000","8.5580","887.2196","8.5580"
"85.7000","8.5680","888.1729","8.5680"
"85.8000","8.5779","889.0570","8.5779"
"85.9000","8.5880","890.0989","8.5880"
"86.0000","8.5980","891.0267","8.5980"
"86.1000","8.6080","892.0105","8.6080"
"86.2000","8.6180","893.0185","8.6180"
"86.3000","8.6279","894.0239","8.6279"
"86.4000","8.6379","894.9968","8.6379"
"86.5000","8.6480","896.0147","8.6480"
"86.6000","8.6580","896.9978","8.6580"
"86.7000","8.6680","897.9623","8.6680"
"86.8000","8.6780","898.9069","8.6780"
"86.9000","8.6879","899.8912","8.6879"
"87.0000","8.6980","900.9140","8.6980"
"87.1000","8.7080","901.8741","8.7080"
"87.2000","8.7180","902.7971","8.7180"
"87.3000","8.7280","903.7587","8.7280"
"87.4000","8.7379","904.7284","8.7379"
"87.5000","8.7479","905.7219","8.7479"
"87.6000","8.7580","906.7543","8.7580"
"87.7000","8.7680","907.6749","8.7680"
"87.8000","8.7780","908.6613","8.7780"
"87.9000","8.7879","909.6658","8.7879"
"88.0000","8.7979","910.6698","8.7979"
"88.1000","8.8080","911.6583","8.8080"
"88.2000","8.8180","912.6508","8.8180"
"88.3000","8.8280","913.5917","8.8280"
"88.4000","8.8380","914.5994","8.8380"
"88.5000","8.8479","915.5018","8.8479"
"88.6000","8.8580","916.4949","8.8580"
"88.7000","8.8680","917.4613","8.8680"
"88.8000","8.8780","918.4343","8.8780"
"88.9000","8.8880","919.4191","8.8880"
"89.0000","8.8979","920.3503","8.8979"
"89.1000","8.9079","921.3318","8.9079"
"89.2000","8.9180","922.3461","8.9180"
"89.3000","8.9280","923.3077","8.9280"
"89.4000","8.9380","924.2651","8.9380"
"89.5000","8.9480","925.2282","8.9480"
"89.6000","8.9579","926.2516","8.9579"
"89.7000","8.9680","927.2554","8.9680"
"89.8000","8.9780","928.1998","8.9780"
"89.9000","8.9880","929.1539","8.9880"
"90.0000","8.9980","930.1376","8.9980"
"90.1000","9.0079","931.1099","9.0079"
"90.2000","9.0179","932.1153","9.0179"
"90.3000","9.0280","933.0685","9.0280"
"90.4000","9.0380","933.9989","9.0380"
"90.5000","9.0480","934.9958","9.0480"
"90.6000","9.0579","935.8788","9.0579"
"90.7000","9.0679","936.8112","9.0679"
"90.8000","9.0780","937.8288","9.0780"
"90.9000","9.0880","938.8450","9.0880"
"91.0000","9.0980","939.8087","9.0980"
"91.1000","9.1080","940.7897","9.1080"
"91.2000","9.1179","941.6942","9.1179"
"91.3000","9.1280","942.7528","9.1280"
"91.4000","9.1380","943.7345","9.1380"
"91.5000","9.1480","944.7059","9.1480"
"91.6000","9.1580","945.7067","9.1580"
"91.7000","9.1679","946.6368","9.1679"
"91.8000","9.1779","947.5505","9.1779"
"91.9000","9.1880","948.5491","9.1880"
"92.0000","9.1980","949.5338","9.1980"
"92.1000","9.2080","950.4899","9.2080"
"92.2000","9.2179","951.4524","9.2179"
"92.3000","9.2279","952.4078","9.2279"
"92.4000","9.2380","953.4290","9.2380"
"92.5000","9.2480","954.3531","9.2480"
"92.6000","9.2580","955.3102","9.2580"
"92.7000","9.2680","956.2338","9.2680"
"92.8000","9.2779","957.2054","9.2779"
"92.9000","9.2879","958.1714","9.2879"
"93.0000","9.2980","959.1403","9.2980"
"93.1000","9.3080","960.1245","9.3080"
"93.2000","9.3180","961.0856","9.3180"
"93.3000","9.3279","962.0266","9.3279"
"93.4000","9.3379","962.9970","9.3379"
"93.5000","9.3480","963.9365","9.3480"
"93.6000","9.3580","964.8336","9.3580"
"93.7000","9.3680","965.8177","9.3680"
"93.8000","9.3779","966.7562","9.3779"
"93.9000","9.3879","967.6620","9.3879"
"94.0000","9.3980","968.6786","9.3980"
"94.1000","9.4080","969.6686","9.4080"
"94.2000","9.4180","970.6292","9.4180"
"94.3000","9.4280","971.6136","9.4280"
"94.4000","9.4379","972.5618","9.4379"
"94.5000","9.4479","973.5369","9.4479"
"94.6000","9.4580","974.5140","9.4580"
"94.7000","9.4680","975.4568","9.4680"
"94.8000","9.4780","976.4112","9.4780"
"94.9000","9.4879","977.3721","9.4879"
"95.0000","9.4979","978.3339","9.4979"
"95.1000","9.5080","979.3542","9.5080"
"95.2000","9.5180","980.3129","9.5180"
"95.3000","9.5280","981.2887","9.5280"
"95.4000","9.5380","982.2296","9.5380"
"95.5000","9.5479","983.1187","9.5479"
"95.6000","9.5579","984.1418","9.5579"
"95.7000","9.5680","985.1068","9.5680"
"95.8000","9.5780","986.0247","9.5780"
"95.9000","9.5880","987.0239","9.5880"
"96.0000","9.5979","987.9502","9.5979"
"96.1000","9.6079","988.8999","9.6079"
"96.2000","9.6180","989.8768","9.6180"
"96.3000","9.6280","990.8312","9.6280"
"96.4000","9.6380","991.7729","9.6380"
"96.5000","9.6480","992.6973","9.6480"
"96.6000","9.6579","993.5963","9.6579"
"96.7000","9.6680","994.5879","9.6680"
"96.8000","9.6780","995.5536","9.6780"
"96.9000","9.6880","996.5372","9.6880"
"97.0000","9.6980","997.5261","9.6980"
"97.1000","9.7079","998.4505","9.7079"
"97.2000","9.7179","999.4324","9.7179"
"97.3000","9.7280","1000.3607","9.7280"
"97.4000","9.7380","1001.3323","9.7380"
"97.5000","9.7480","1002.2948","9.7480"
"97.6000","9.7580","1003.2181","9.7580"
"97.7000","9.7679","1004.1436","9.7679"
"97.8000","9.7780","1005.0799","9.7780"
"97.9000","9.7880","1006.0407","9.7880"
"98.0000","9.7980","1006.9578","9.7980"
"98.1000","9.8080","1007.8986","9.8080"
"98.2000","9.8179","1008.8250","9.8179"
"98.3000","9.8279","1009.8005","9.8279"
"98.4000","9.8380","1010.7418","9.8380"
"98.5000","9.8480","1011.6714","9.8480"
"98.6000","9.8580","1012.6424","9.8580"
"98.7000","9.8679","1013.5585","9.8679"
"98.8000","9.8779","1014.5018","9.8779"
"98.9000","9.8880","1015.4937","9.8880"
"99.0000","9.8980","1016.4504","9.8980"
"99.1000","9.9080","1017.4009","9.9080"
"99.2000","9.9179","1018.3154","9.9179"
"99.3000","9.9279","1019.2611","9.9279"
"99.4000","9.9380","1020.2650","9.9380"
"99.5000","9.9480","1021.1977","9.9480"
"99.6000","9.9580","1022.1040","9.9580"
"99.7000","9.9680","1023.0429","9.9680"
"99.8000","9.9779","1023.9606","9.9779"
"99.9000","9.9879","1024.9794","9.9879"
"100.0000","9.9980","1025.9838","9.9980"
"100.1000","10.0080","1026.9028","10.0080"
"100.2000","10.0180","1027.8459","10.0180"
"100.3000","10.0279","1028.7888","10.0279"
"100.4000","10.0379","1029.6862","10.0379"
"100.5000","10.0480","1030.6472","10.0480"
"100.6000","10.0580","1031.6086","10.0580"
"100.7000","10.0680","1032.5391","10.0680"
"100.8000","10.0780","1033.4581","10.0780"
"100.9000","10.0879","1034.4077","10.0879"
"101.0000","10.0979","1035.3666","10.0979"
"101.1000","10.1080","1036.3483","10.1080"
"101.2000","10.1180","1037.2596","10.1180"
"101.3000","10.1280","1038.1703","10.1280"
"101.4000","10.1379","1039.0653","10.1379"
"101.5000","10.1479","1039.9568","10.1479"
"101.6000","10.1580","1040.9186","10.1580"
"101.7000","10.1680","1041.8938","10.1680"
"101.8000","10.1780","1042.8425","10.1780"
"101.9000","10.1880","1043.7299","10.1880"
"102.0000","10.1979","1044.6810","10.1979"
"102.1000","10.2080","1045.6770","10.2080"
"102.2000","10.2180","1046.5585","10.2180"
"102.3000","10.2280","1047.5022","10.2280"
"102.4000","10.2380","1048.3853","10.2380"
"102.5000","10.2479","1049.2742","10.2479"
"102.6000","10.2579","1050.2150","10.2579"
"102.7000","10.2680","1051.1410","10.2680"
"102.8000","10.2780","1052.1007","10.2780"
"102.9000","10.2880","1053.0492","10.2880"
"103.0000","10.2979","1054.0101","10.2979"
"103.1000","10.3079","1054.9036","10.3079"
"103.2000","10.3180","1055.7955","10.3180"
"103.3000","10.3280","1056.7433","10.3280"
"103.4000","10.3380","1057.6425","10.3380"
"103.5000","10.3480","1058.5327","10.3480"
"103.6000","10.3579","1059.4749","10.3579"
"103.7000","10.3679","1060.4108","10.3679"
"103.8000","10.3780","1061.3390","10.3780"
"103.9000","10.3880","1062.2888","10.3880"
"104.0000","10.3980","1063.2004","10.3980"
"104.1000","10.4079","1064.1221","10.4079"
"104.2000","10.4179","1065.0728","10.4179"
"104.3000","10.4280","1065.9730","10.4280"
"104.4000","10.4380","1066.8766","10.4380"
"104.5000","10.4480","1067.8673","10.4480"
"104.6000","10.4580","1068.8015","10.4580"
"104.7000","10.4679","1069.7198","10.4679"
"104.8000","10.4780","1070.6996","10.4780"
"104.9000","10.4880","1071.6128","10.4880"
"105.0000","10.4980","1072.4805","10.4980"
"105.1000","10.5080","1073.4189","10.5080"
"105.2000","10.5179","1074.2874","10.5179"
"105.3000","10.5279","1075.2710","10.5279"
"105.4000","10.5380","1076.2317","10.5380"
"105.5000","10.5480","1077.1577","10.5480"
"105.6000","10.5580","1078.0509","10.5580"
"105.7000","10.5680","1078.9799","10.5680"
"105.8000","10.5779","1079.8674","10.5779"
"105.9000","10.5880","1080.8167","10.5880"
"106.0000","10.5980","1081.7391","10.5980"
"106.1000","10.6080","1082.6552","10.6080"
"106.2000","10.6180","1083.5304","10.6180"
"106.3000","10.6279","1084.4110","10.6279"
"106.4000","10.6379","1085.3790","10.6379"
"106.5000","10.6480","1086.3058","10.6480"
"106.6000","10.6580","1087.2335","10.6580"
"106.7000","10.6680","1088.1661","10.6680"
"106.8000","10.6779","1089.0791","10.6779"
"106.9000","10.6879","1090.0162","10.6879"
"107.0000","10.6980","1090.9679","10.6980"
"107.1000","10.7080","1091.8638","10.7080"
"107.2000","10.7180","1092.7881","10.7180"
"107.3000","10.7280","1093.6652","10.7280"
"107.4000","10.7379","1094.6068","10.7379"
"107.5000","10.7480","1095.5575","10.7480"
"107.6000","10.7580","1096.5242","10.7580"
"107.7000","10.7680","1097.4592","10.7680"
"107.8000","10.7780","1098.3317","10.7780"
"107.9000","10.7879","1099.2524","10.7879"
"108.0000","10.7979","1100.1254","10.7979"
"108.1000","10.8080","1101.0242","10.8080"
"108.2000","10.8180","1101.9614","10.8180"
"108.3000","10.8280","1102.9203","10.8280"
"108.4000","10.8379","1103.8293","10.8379"
"108.5000","10.8479","1104.7231","10.8479"
"108.6000","10.8580","1105.6796","10.8580"
"108.7000","10.8680","1106.5985","10.8680"
"108.8000","10.8780","1107.5289","10.8780"
"108.9000","10.8880","1108.4230","10.8880"
"109.0000","10.8979","1109.3110","10.8979"
"109.1000","10.9079","1110.2499","10.9079"
"109.2000","10.9180","1111.2131","10.9180"
"109.3000","10.9280","1112.0952","10.9280"
"109.4000","10.9380","1113.0165","10.9380"
"109.5000","10.9479","1113.8947","10.9479"
"109.6000","10.9579","1114.7935","10.9579"
"109.7000","10.9680","1115.7731","10.9680"
"109.8000","10.9780","1116.6597","10.9780"
"109.9000","10.9880","1117.5265","10.9880"
"110.0000","10.9980","1118.4332","10.9980"
"110.1000","11.0079","1119.3522","11.0079"
"110.2000","11.0180","1120.3156","11.0180"
"110.3000","11.0280","1121.1991","11.0280"
"110.4000","11.0380","1122.1133","11.0380"
"110.5000","11.0480","1122.9637","11.0480"
"110.6000","11.0579","1123.8026","11.0579"
"110.7000","11.0679","1124.6885","11.0679"
"110.8000","11.0780","1125.5382","11.0780"
"110.9000","11.0880","1126.4283","11.0880"
"111.0000","11.0980","1127.3499","11.0980"
"111.1000","11.1079","1128.2474","11.1079"
"111.2000","11.1179","1129.1547","11.1179"
"111.3000","11.1280","1130.0444","11.1280"
"111.4000","11.1380","1131.0035","11.1380"
"111.5000","11.1480","1131.8827","11.1480"
"111.6000","11.1580","1132.8068","11.1580"
"111.7000","11.1679","1133.7275","11.1679"
"111.8000","11.1780","1134.6438","11.1780"
"111.9000","11.1880","1135.5802","11.1880"
"112.0000","11.1980","1136.4703","11.1980"
"112.1000","11.2080","1137.3967","11.2080"
"112.2000","11.2179","1138.2531","11.2179"
"112.3000","11.2279","1139.1687","11.2279"
"112.4000","11.2380","1140.1122","11.2380"
"112.5000","11.2480","1141.0477","11.2480"
"112.6000","11.2580","1141.9401","11.2580"
"112.7000","11.2679","1142.8387","11.2679"
"112.8000","11.2779","1143.6722","11.2779"
"112.9000","11.2880","1144.6003","11.2880"
"113.0000","11.2980","1145.4625","11.2980"
"113.1000","11.3080","1146.3741","11.3080"
"113.2000","11.3180","1147.2747","11.3180"
"113.3000","11.3279","1148.1721","11.3279"
"113.4000","11.3379","1149.0908","11.3379"
"113.5000","11.3480","1150.0043","11.3480"
"113.6000","11.3580","1150.9175","11.3580"
"113.7000","11.3680","1151.8232","11.3680"
"113.8000","11.3779","1152.6471","11.3779"
"113.9000","11.3879","1153.5659","11.3879"
"114.0000","11.3980","1154.4690","11.3980"
"114.1000","11.4080","1155.3989","11.4080"
"114.2000","11.4180","1156.2931","11.4180"
"114.3000","11.4280","1157.1570","11.4280"
"114.4000","11.4379","1158.0433","11.4379"
"114.5000","11.4480","1159.0120","11.4480"
"114.6000","11.4580","1159.9771","11.4580"
"114.7000","11.4680","1160.8180","11.4680"
"114.8000","11.4780","1161.6886","11.4780"
"114.9000","11.4879","1162.5789","11.4879"
"115.0000","11.4979","1163.4701","11.4979"
"115.1000","11.5080","1164.3721","11.5080"
"115.2000","11.5180","1165.2346","11.5180"
"115.3000","11.5280","1166.0927","11.5280"
"115.4000","11.5380","1166.9515","11.5380"
"115.5000","11.5479","1167.8654","11.5479"
"115.6000","11.5580","1168.8088","11.5580"
"115.7000","11.5680","1169.6816","11.5680"
"115.8000","11.5780","1170.5781","11.5780"
"115.9000","11.5880","1171.4843","11.5880"
"116.0000","11.5979","1172.3740","11.5979"
"116.1000","11.6079","1173.2885","11.6079"
"116.2000","11.6180","1174.1678","11.6180"
"116.3000","11.6280","1175.0720","11.6280"
"116.4000","11.6380","1175.9178","11.6380"
"116.5000","11.6479","1176.8149","11.6479"
"116.6000","11.6579","1177.7092","11.6579"
"116.7000","11.6680","1178.6115","11.6680"
"116.8000","11.6780","1179.5092","11.6780"
"116.9000","11.6880","1180.4099","11.6880"
"117.0000","11.6980","1181.3351","11.6980"
"117.1000","11.7079","1182.1765","11.7079"
"117.2000","11.7180","1183.0814","11.7180"
"117.3000","11.7280","1183.9783","11.7280"
"117.4000","11.7380","1184.7922","11.7380"
"117.5000","11.7480","1185.6910","11.7480"
"117.6000","11.7579","1186.5796","11.7579"
"117.7000","11.7679","1187.4702","11.7679"
"117.8000","11.7780","1188.3618","11.7780"
"117.9000","11.7880","1189.2621","11.7880"
"118.0000","11.7980","1190.1918","11.7980"
"118.1000","11.8079","1191.0673","11.8079"
"118.2000","11.8179","1191.9539","11.8179"
"118.3000","11.8279","1192.8580","11.8279"
"118.4000","11.8380","1193.7202","11.8380"
"118.5000","11.8480","1194.5865","11.8480"
"118.6000","11.8580","1195.4968","11.8580"
"118.7000","11.8679","1196.3516","11.8679"
"118.8000","11.8779","1197.2898","11.8779"
"118.9000","11.8880","1198.1284","11.8880"
"119.0000","11.8980","1198.9628","11.8980"
"119.1000","11.9080","1199.8378","11.9080"
"119.2000","11.9179","1200.6901","11.9179"
"119.3000","11.9279","1201.5905","11.9279"
"119.4000","11.9380","1202.4597","11.9380"
"119.5000","11.9480","1203.3024","11.9480"
"119.6000","11.9580","1204.1782","11.9580"
"119.7000","11.9680","1181.2812","11.9680"
"119.8000","11.9779","1181.6530","11.9779"
"119.9000","11.9880","1183.3843","11.9880"
"120.0000","11.9980","1184.8099","11.9980"
"120.1000","12.0080","1186.2380","12.0080"
"120.2000","12.0180","1187.5731","12.0180"
"120.3000","12.0279","1188.8975","12.0279"
"120.4000","12.0379","1190.1158","12.0379"
"120.5000","12.0480","1191.2124","12.0480"
"120.6000","12.0580","1192.1816","12.0580"
"120.7000","12.0680","1193.1035","12.0680"
"120.8000","12.0780","1194.0314","12.0780"
"120.9000","12.0879","1195.0084","12.0879"
"121.0000","12.0980","1195.9937","12.0980"
"121.1000","12.1080","1197.0093","12.1080"
"121.2000","12.1180","1197.9634","12.1180"
"121.3000","12.1280","1198.9761","12.1280"
"121.4000","12.1379","1199.9548","12.1379"
"121.5000","12.1479","1200.9114","12.1479"
"121.6000","12.1580","1201.9138","12.1580"
"121.7000","12.1680","1202.9009","12.1680"
"121.8000","12.1780","1203.8785","12.1780"
"121.9000","12.1879","1204.8704","12.1879"
"122.0000","12.1979","1205.8646","12.1979"
"122.1000","12.2080","1206.8705","12.2080"
"122.2000","12.2180","1207.8578","12.2180"
"122.3000","12.2280","1208.8677","12.2280"
"122.4000","12.2379","1209.7493","12.2379"
"122.5000","12.2479","1210.6589","12.2479"
"122.6000","12.2579","1211.6084","12.2579"
"122.7000","12.2680","1212.5526","12.2680"
"122.8000","12.2780","1213.5137","12.2780"
"122.9000","12.2880","1214.4581","12.2880"
"123.0000","12.2979","1215.3713","12.2979"
"123.1000","12.3079","1216.3634","12.3079"
"123.2000","12.3180","1217.2419","12.3180"
"123.3000","12.3280","1218.1482","12.3280"
"123.4000","12.3380","1219.0356","12.3380"
"123.5000","12.3479","1219.9707","12.3479"
"123.6000","12.3579","1220.8333","12.3579"
"123.7000","12.3680","1221.8093","12.3680"
"123.8000","12.3780","1222.7919","12.3780"
"123.9000","12.3880","1223.6843","12.3880"
"124.0000","12.3980","1224.5859","12.3980"
"124.1000","12.4079","1225.4493","12.4079"
"124.2000","12.4179","1226.3807","12.4179"
"124.3000","12.4280","1227.2789","12.4280"
"124.4000","12.4380","1228.1736","12.4380"
"124.5000","12.4480","1229.1075","12.4480"
"124.6000","12.4579","1229.9855","12.4579"
"124.7000","12.4679","1230.9084","12.4679"
"124.8000","12.4780","1231.8578","12.4780"
"124.9000","12.4880","1232.7772","12.4880"
"125.0000","12.4980","1233.6500","12.4980"
"125.1000","12.5080","1234.5365","12.5080"
"125.2000","12.5179","1235.4041","12.5179"
"125.3000","12.5280","1236.3090","12.5280"
"125.4000","12.5380","1237.1532","12.5380"
